IdUbigeo,Distrito,Provincia,Departamento,PAIS,PAIS_DPTO,PAIS_DPTO_PROV,PAIS_DPTO_PROV_DIST
051021305,Llama,Mariscal Luz Urriaga,Áncash,Peru,Peru Áncash,Peru Áncash Mariscal Luz Urriaga,Peru Áncash Mariscal Luz Urriaga Llama
051021306,Llumpa,Mariscal Luz Urriaga,Áncash,Peru,Peru Áncash,Peru Áncash Mariscal Luz Urriaga,Peru Áncash Mariscal Luz Urriaga Llumpa
051021307,Lucma,Mariscal Luz Urriaga,Áncash,Peru,Peru Áncash,Peru Áncash Mariscal Luz Urriaga,Peru Áncash Mariscal Luz Urriaga Lucma
051021308,Musga,Mariscal Luz Urriaga,Áncash,Peru,Peru Áncash,Peru Áncash Mariscal Luz Urriaga,Peru Áncash Mariscal Luz Urriaga Musga
051021400,,Ocros,Áncash,Peru,Peru Áncash,Peru Áncash Ocros,Peru Áncash Ocros 
051021401,Ocros,Ocros,Áncash,Peru,Peru Áncash,Peru Áncash Ocros,Peru Áncash Ocros Ocros
051021402,Acas,Ocros,Áncash,Peru,Peru Áncash,Peru Áncash Ocros,Peru Áncash Ocros Acas
051021403,Cajamarquilla,Ocros,Áncash,Peru,Peru Áncash,Peru Áncash Ocros,Peru Áncash Ocros Cajamarquilla
051021404,Carhuapampa,Ocros,Áncash,Peru,Peru Áncash,Peru Áncash Ocros,Peru Áncash Ocros Carhuapampa
051021405,Cochas,Ocros,Áncash,Peru,Peru Áncash,Peru Áncash Ocros,Peru Áncash Ocros Cochas
051021406,Congas,Ocros,Áncash,Peru,Peru Áncash,Peru Áncash Ocros,Peru Áncash Ocros Congas
051021407,Llipa,Ocros,Áncash,Peru,Peru Áncash,Peru Áncash Ocros,Peru Áncash Ocros Llipa
051021408,San Cristóbal de Rajan,Ocros,Áncash,Peru,Peru Áncash,Peru Áncash Ocros,Peru Áncash Ocros San Cristóbal de Rajan
051021409,San Pedro,Ocros,Áncash,Peru,Peru Áncash,Peru Áncash Ocros,Peru Áncash Ocros San Pedro
051021410,Santiago de Chilcas,Ocros,Áncash,Peru,Peru Áncash,Peru Áncash Ocros,Peru Áncash Ocros Santiago de Chilcas
051021500,,Pallasca,Áncash,Peru,Peru Áncash,Peru Áncash Pallasca,Peru Áncash Pallasca 
051021501,Cabana,Pallasca,Áncash,Peru,Peru Áncash,Peru Áncash Pallasca,Peru Áncash Pallasca Cabana
051021502,Bolognesi,Pallasca,Áncash,Peru,Peru Áncash,Peru Áncash Pallasca,Peru Áncash Pallasca Bolognesi
051021503,Conchucos,Pallasca,Áncash,Peru,Peru Áncash,Peru Áncash Pallasca,Peru Áncash Pallasca Conchucos
051021504,Huacaschuque,Pallasca,Áncash,Peru,Peru Áncash,Peru Áncash Pallasca,Peru Áncash Pallasca Huacaschuque
051021505,Huandoval,Pallasca,Áncash,Peru,Peru Áncash,Peru Áncash Pallasca,Peru Áncash Pallasca Huandoval
051021506,Lacabamba,Pallasca,Áncash,Peru,Peru Áncash,Peru Áncash Pallasca,Peru Áncash Pallasca Lacabamba
051021507,Llapo,Pallasca,Áncash,Peru,Peru Áncash,Peru Áncash Pallasca,Peru Áncash Pallasca Llapo
051021508,Pallasca,Pallasca,Áncash,Peru,Peru Áncash,Peru Áncash Pallasca,Peru Áncash Pallasca Pallasca
051021509,Pampas,Pallasca,Áncash,Peru,Peru Áncash,Peru Áncash Pallasca,Peru Áncash Pallasca Pampas
051021510,Santa Rosa,Pallasca,Áncash,Peru,Peru Áncash,Peru Áncash Pallasca,Peru Áncash Pallasca Santa Rosa
051021511,Tauca,Pallasca,Áncash,Peru,Peru Áncash,Peru Áncash Pallasca,Peru Áncash Pallasca Tauca
051021600,,Pomabamba,Áncash,Peru,Peru Áncash,Peru Áncash Pomabamba,Peru Áncash Pomabamba 
051021601,Pomabamba,Pomabamba,Áncash,Peru,Peru Áncash,Peru Áncash Pomabamba,Peru Áncash Pomabamba Pomabamba
051021602,Huayllan,Pomabamba,Áncash,Peru,Peru Áncash,Peru Áncash Pomabamba,Peru Áncash Pomabamba Huayllan
051021603,Parobamba,Pomabamba,Áncash,Peru,Peru Áncash,Peru Áncash Pomabamba,Peru Áncash Pomabamba Parobamba
051021604,Quinuabamba,Pomabamba,Áncash,Peru,Peru Áncash,Peru Áncash Pomabamba,Peru Áncash Pomabamba Quinuabamba
051021700,,Recuay,Áncash,Peru,Peru Áncash,Peru Áncash Recuay,Peru Áncash Recuay 
051021701,Recuay,Recuay,Áncash,Peru,Peru Áncash,Peru Áncash Recuay,Peru Áncash Recuay Recuay
051021702,Catac,Recuay,Áncash,Peru,Peru Áncash,Peru Áncash Recuay,Peru Áncash Recuay Catac
051021703,Cotaparaco,Recuay,Áncash,Peru,Peru Áncash,Peru Áncash Recuay,Peru Áncash Recuay Cotaparaco
051021704,Huayllapampa,Recuay,Áncash,Peru,Peru Áncash,Peru Áncash Recuay,Peru Áncash Recuay Huayllapampa
051021705,Llacllin,Recuay,Áncash,Peru,Peru Áncash,Peru Áncash Recuay,Peru Áncash Recuay Llacllin
051021706,Marca,Recuay,Áncash,Peru,Peru Áncash,Peru Áncash Recuay,Peru Áncash Recuay Marca
051021707,Pampas Chico,Recuay,Áncash,Peru,Peru Áncash,Peru Áncash Recuay,Peru Áncash Recuay Pampas Chico
051021708,Pararin,Recuay,Áncash,Peru,Peru Áncash,Peru Áncash Recuay,Peru Áncash Recuay Pararin
051021709,Tapacocha,Recuay,Áncash,Peru,Peru Áncash,Peru Áncash Recuay,Peru Áncash Recuay Tapacocha
051021710,Ticapampa,Recuay,Áncash,Peru,Peru Áncash,Peru Áncash Recuay,Peru Áncash Recuay Ticapampa
051021800,,Santa,Áncash,Peru,Peru Áncash,Peru Áncash Santa,Peru Áncash Santa 
051021801,Chimbote,Santa,Áncash,Peru,Peru Áncash,Peru Áncash Santa,Peru Áncash Santa Chimbote
051021802,Cáceres del Perú,Santa,Áncash,Peru,Peru Áncash,Peru Áncash Santa,Peru Áncash Santa Cáceres del Perú
051021803,Coishco,Santa,Áncash,Peru,Peru Áncash,Peru Áncash Santa,Peru Áncash Santa Coishco
051021804,Macate,Santa,Áncash,Peru,Peru Áncash,Peru Áncash Santa,Peru Áncash Santa Macate
051021805,Moro,Santa,Áncash,Peru,Peru Áncash,Peru Áncash Santa,Peru Áncash Santa Moro
051021806,Nepeña,Santa,Áncash,Peru,Peru Áncash,Peru Áncash Santa,Peru Áncash Santa Nepeña
051021807,Samanco,Santa,Áncash,Peru,Peru Áncash,Peru Áncash Santa,Peru Áncash Santa Samanco
051021808,Santa,Santa,Áncash,Peru,Peru Áncash,Peru Áncash Santa,Peru Áncash Santa Santa
051021809,Nuevo Chimbote,Santa,Áncash,Peru,Peru Áncash,Peru Áncash Santa,Peru Áncash Santa Nuevo Chimbote
051021900,,Sihuas,Áncash,Peru,Peru Áncash,Peru Áncash Sihuas,Peru Áncash Sihuas 
051021901,Sihuas,Sihuas,Áncash,Peru,Peru Áncash,Peru Áncash Sihuas,Peru Áncash Sihuas Sihuas
051021902,Acobamba,Sihuas,Áncash,Peru,Peru Áncash,Peru Áncash Sihuas,Peru Áncash Sihuas Acobamba
051021903,Alfonso Ugarte,Sihuas,Áncash,Peru,Peru Áncash,Peru Áncash Sihuas,Peru Áncash Sihuas Alfonso Ugarte
051021904,Cashapampa,Sihuas,Áncash,Peru,Peru Áncash,Peru Áncash Sihuas,Peru Áncash Sihuas Cashapampa
051021905,Chingalpo,Sihuas,Áncash,Peru,Peru Áncash,Peru Áncash Sihuas,Peru Áncash Sihuas Chingalpo
051021906,Huayllabamba,Sihuas,Áncash,Peru,Peru Áncash,Peru Áncash Sihuas,Peru Áncash Sihuas Huayllabamba
051021907,Quiches,Sihuas,Áncash,Peru,Peru Áncash,Peru Áncash Sihuas,Peru Áncash Sihuas Quiches
051021908,Ragash,Sihuas,Áncash,Peru,Peru Áncash,Peru Áncash Sihuas,Peru Áncash Sihuas Ragash
051021909,San Juan,Sihuas,Áncash,Peru,Peru Áncash,Peru Áncash Sihuas,Peru Áncash Sihuas San Juan
051021910,Sicsibamba,Sihuas,Áncash,Peru,Peru Áncash,Peru Áncash Sihuas,Peru Áncash Sihuas Sicsibamba
051022000,,Yungay,Áncash,Peru,Peru Áncash,Peru Áncash Yungay,Peru Áncash Yungay 
051022001,Yungay,Yungay,Áncash,Peru,Peru Áncash,Peru Áncash Yungay,Peru Áncash Yungay Yungay
051022002,Cascapara,Yungay,Áncash,Peru,Peru Áncash,Peru Áncash Yungay,Peru Áncash Yungay Cascapara
051022003,Mancos,Yungay,Áncash,Peru,Peru Áncash,Peru Áncash Yungay,Peru Áncash Yungay Mancos
051022004,Matacoto,Yungay,Áncash,Peru,Peru Áncash,Peru Áncash Yungay,Peru Áncash Yungay Matacoto
051022005,Quillo,Yungay,Áncash,Peru,Peru Áncash,Peru Áncash Yungay,Peru Áncash Yungay Quillo
051022006,Ranrahirca,Yungay,Áncash,Peru,Peru Áncash,Peru Áncash Yungay,Peru Áncash Yungay Ranrahirca
051022007,Shupluy,Yungay,Áncash,Peru,Peru Áncash,Peru Áncash Yungay,Peru Áncash Yungay Shupluy
051022008,Yanama,Yungay,Áncash,Peru,Peru Áncash,Peru Áncash Yungay,Peru Áncash Yungay Yanama
051030000,,,Apurímac,Peru,Peru Apurímac,Peru Apurímac ,Peru Apurímac  
051030100,,Abancay,Apurímac,Peru,Peru Apurímac,Peru Apurímac Abancay,Peru Apurímac Abancay 
051030101,Abancay,Abancay,Apurímac,Peru,Peru Apurímac,Peru Apurímac Abancay,Peru Apurímac Abancay Abancay
051030102,Chacoche,Abancay,Apurímac,Peru,Peru Apurímac,Peru Apurímac Abancay,Peru Apurímac Abancay Chacoche
051030103,Circa,Abancay,Apurímac,Peru,Peru Apurímac,Peru Apurímac Abancay,Peru Apurímac Abancay Circa
051030104,Curahuasi,Abancay,Apurímac,Peru,Peru Apurímac,Peru Apurímac Abancay,Peru Apurímac Abancay Curahuasi
051030105,Huanipaca,Abancay,Apurímac,Peru,Peru Apurímac,Peru Apurímac Abancay,Peru Apurímac Abancay Huanipaca
051030106,Lambrama,Abancay,Apurímac,Peru,Peru Apurímac,Peru Apurímac Abancay,Peru Apurímac Abancay Lambrama
051030107,Pichirhua,Abancay,Apurímac,Peru,Peru Apurímac,Peru Apurímac Abancay,Peru Apurímac Abancay Pichirhua
051030108,San Pedro de Cachora,Abancay,Apurímac,Peru,Peru Apurímac,Peru Apurímac Abancay,Peru Apurímac Abancay San Pedro de Cachora
051030109,Tamburco,Abancay,Apurímac,Peru,Peru Apurímac,Peru Apurímac Abancay,Peru Apurímac Abancay Tamburco
051030200,,Andahuaylas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Andahuaylas,Peru Apurímac Andahuaylas 
051030201,Andahuaylas,Andahuaylas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Andahuaylas,Peru Apurímac Andahuaylas Andahuaylas
051030202,Andarapa,Andahuaylas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Andahuaylas,Peru Apurímac Andahuaylas Andarapa
051030203,Chiara,Andahuaylas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Andahuaylas,Peru Apurímac Andahuaylas Chiara
051030204,Huancarama,Andahuaylas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Andahuaylas,Peru Apurímac Andahuaylas Huancarama
051030205,Huancaray,Andahuaylas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Andahuaylas,Peru Apurímac Andahuaylas Huancaray
051030206,Huayana,Andahuaylas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Andahuaylas,Peru Apurímac Andahuaylas Huayana
051030207,Kishuara,Andahuaylas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Andahuaylas,Peru Apurímac Andahuaylas Kishuara
051030208,Pacobamba,Andahuaylas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Andahuaylas,Peru Apurímac Andahuaylas Pacobamba
051030209,Pacucha,Andahuaylas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Andahuaylas,Peru Apurímac Andahuaylas Pacucha
051030210,Pampachiri,Andahuaylas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Andahuaylas,Peru Apurímac Andahuaylas Pampachiri
051030211,Pomacocha,Andahuaylas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Andahuaylas,Peru Apurímac Andahuaylas Pomacocha
051030212,San Antonio de Cachi,Andahuaylas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Andahuaylas,Peru Apurímac Andahuaylas San Antonio de Cachi
051030213,San Jerónimo,Andahuaylas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Andahuaylas,Peru Apurímac Andahuaylas San Jerónimo
051030214,San Miguel de Chaccrampa,Andahuaylas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Andahuaylas,Peru Apurímac Andahuaylas San Miguel de Chaccrampa
051030215,Santa María de Chicmo,Andahuaylas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Andahuaylas,Peru Apurímac Andahuaylas Santa María de Chicmo
051030216,Talavera,Andahuaylas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Andahuaylas,Peru Apurímac Andahuaylas Talavera
051030217,Tumay Huaraca,Andahuaylas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Andahuaylas,Peru Apurímac Andahuaylas Tumay Huaraca
051030218,Turpo,Andahuaylas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Andahuaylas,Peru Apurímac Andahuaylas Turpo
051030219,Kaquiabamba,Andahuaylas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Andahuaylas,Peru Apurímac Andahuaylas Kaquiabamba
051030220,José María Arguedas,Andahuaylas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Andahuaylas,Peru Apurímac Andahuaylas José María Arguedas
051030300,,Antabamba,Apurímac,Peru,Peru Apurímac,Peru Apurímac Antabamba,Peru Apurímac Antabamba 
051030301,Antabamba,Antabamba,Apurímac,Peru,Peru Apurímac,Peru Apurímac Antabamba,Peru Apurímac Antabamba Antabamba
051030302,El Oro,Antabamba,Apurímac,Peru,Peru Apurímac,Peru Apurímac Antabamba,Peru Apurímac Antabamba El Oro
051030303,Huaquirca,Antabamba,Apurímac,Peru,Peru Apurímac,Peru Apurímac Antabamba,Peru Apurímac Antabamba Huaquirca
051030304,Juan Espinoza Medrano,Antabamba,Apurímac,Peru,Peru Apurímac,Peru Apurímac Antabamba,Peru Apurímac Antabamba Juan Espinoza Medrano
051030305,Oropesa,Antabamba,Apurímac,Peru,Peru Apurímac,Peru Apurímac Antabamba,Peru Apurímac Antabamba Oropesa
051030306,Pachaconas,Antabamba,Apurímac,Peru,Peru Apurímac,Peru Apurímac Antabamba,Peru Apurímac Antabamba Pachaconas
051030307,Sabaino,Antabamba,Apurímac,Peru,Peru Apurímac,Peru Apurímac Antabamba,Peru Apurímac Antabamba Sabaino
051030400,,Aymaraes,Apurímac,Peru,Peru Apurímac,Peru Apurímac Aymaraes,Peru Apurímac Aymaraes 
051030401,Chalhuanca,Aymaraes,Apurímac,Peru,Peru Apurímac,Peru Apurímac Aymaraes,Peru Apurímac Aymaraes Chalhuanca
051030402,Capaya,Aymaraes,Apurímac,Peru,Peru Apurímac,Peru Apurímac Aymaraes,Peru Apurímac Aymaraes Capaya
051030403,Caraybamba,Aymaraes,Apurímac,Peru,Peru Apurímac,Peru Apurímac Aymaraes,Peru Apurímac Aymaraes Caraybamba
051030404,Chapimarca,Aymaraes,Apurímac,Peru,Peru Apurímac,Peru Apurímac Aymaraes,Peru Apurímac Aymaraes Chapimarca
051030405,Colcabamba,Aymaraes,Apurímac,Peru,Peru Apurímac,Peru Apurímac Aymaraes,Peru Apurímac Aymaraes Colcabamba
051030406,Cotaruse,Aymaraes,Apurímac,Peru,Peru Apurímac,Peru Apurímac Aymaraes,Peru Apurímac Aymaraes Cotaruse
051030407,Huayllo,Aymaraes,Apurímac,Peru,Peru Apurímac,Peru Apurímac Aymaraes,Peru Apurímac Aymaraes Huayllo
051030408,Justo Apu Sahuaraura,Aymaraes,Apurímac,Peru,Peru Apurímac,Peru Apurímac Aymaraes,Peru Apurímac Aymaraes Justo Apu Sahuaraura
051030409,Lucre,Aymaraes,Apurímac,Peru,Peru Apurímac,Peru Apurímac Aymaraes,Peru Apurímac Aymaraes Lucre
051030410,Pocohuanca,Aymaraes,Apurímac,Peru,Peru Apurímac,Peru Apurímac Aymaraes,Peru Apurímac Aymaraes Pocohuanca
051030411,San Juan de Chacña,Aymaraes,Apurímac,Peru,Peru Apurímac,Peru Apurímac Aymaraes,Peru Apurímac Aymaraes San Juan de Chacña
051030412,Sañayca,Aymaraes,Apurímac,Peru,Peru Apurímac,Peru Apurímac Aymaraes,Peru Apurímac Aymaraes Sañayca
051030413,Soraya,Aymaraes,Apurímac,Peru,Peru Apurímac,Peru Apurímac Aymaraes,Peru Apurímac Aymaraes Soraya
051030414,Tapairihua,Aymaraes,Apurímac,Peru,Peru Apurímac,Peru Apurímac Aymaraes,Peru Apurímac Aymaraes Tapairihua
051030415,Tintay,Aymaraes,Apurímac,Peru,Peru Apurímac,Peru Apurímac Aymaraes,Peru Apurímac Aymaraes Tintay
051030416,Toraya,Aymaraes,Apurímac,Peru,Peru Apurímac,Peru Apurímac Aymaraes,Peru Apurímac Aymaraes Toraya
051030417,Yanaca,Aymaraes,Apurímac,Peru,Peru Apurímac,Peru Apurímac Aymaraes,Peru Apurímac Aymaraes Yanaca
051030500,,Cotabambas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Cotabambas,Peru Apurímac Cotabambas 
051030501,Tambobamba,Cotabambas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Cotabambas,Peru Apurímac Cotabambas Tambobamba
051030502,Cotabambas,Cotabambas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Cotabambas,Peru Apurímac Cotabambas Cotabambas
051030503,Coyllurqui,Cotabambas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Cotabambas,Peru Apurímac Cotabambas Coyllurqui
051030504,Haquira,Cotabambas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Cotabambas,Peru Apurímac Cotabambas Haquira
051030505,Mara,Cotabambas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Cotabambas,Peru Apurímac Cotabambas Mara
051030506,Challhuahuacho,Cotabambas,Apurímac,Peru,Peru Apurímac,Peru Apurímac Cotabambas,Peru Apurímac Cotabambas Challhuahuacho
051030600,,Chincheros,Apurímac,Peru,Peru Apurímac,Peru Apurímac Chincheros,Peru Apurímac Chincheros 
051030601,Chincheros,Chincheros,Apurímac,Peru,Peru Apurímac,Peru Apurímac Chincheros,Peru Apurímac Chincheros Chincheros
051030602,Anco_Huallo,Chincheros,Apurímac,Peru,Peru Apurímac,Peru Apurímac Chincheros,Peru Apurímac Chincheros Anco_Huallo
051030603,Cocharcas,Chincheros,Apurímac,Peru,Peru Apurímac,Peru Apurímac Chincheros,Peru Apurímac Chincheros Cocharcas
051030604,Huaccana,Chincheros,Apurímac,Peru,Peru Apurímac,Peru Apurímac Chincheros,Peru Apurímac Chincheros Huaccana
051030605,Ocobamba,Chincheros,Apurímac,Peru,Peru Apurímac,Peru Apurímac Chincheros,Peru Apurímac Chincheros Ocobamba
051030606,Ongoy,Chincheros,Apurímac,Peru,Peru Apurímac,Peru Apurímac Chincheros,Peru Apurímac Chincheros Ongoy
051030607,Uranmarca,Chincheros,Apurímac,Peru,Peru Apurímac,Peru Apurímac Chincheros,Peru Apurímac Chincheros Uranmarca
051030608,Ranracancha,Chincheros,Apurímac,Peru,Peru Apurímac,Peru Apurímac Chincheros,Peru Apurímac Chincheros Ranracancha
051030700,,Grau,Apurímac,Peru,Peru Apurímac,Peru Apurímac Grau,Peru Apurímac Grau 
051030701,Chuquibambilla,Grau,Apurímac,Peru,Peru Apurímac,Peru Apurímac Grau,Peru Apurímac Grau Chuquibambilla
051030702,Curpahuasi,Grau,Apurímac,Peru,Peru Apurímac,Peru Apurímac Grau,Peru Apurímac Grau Curpahuasi
051030703,Gamarra,Grau,Apurímac,Peru,Peru Apurímac,Peru Apurímac Grau,Peru Apurímac Grau Gamarra
051030704,Huayllati,Grau,Apurímac,Peru,Peru Apurímac,Peru Apurímac Grau,Peru Apurímac Grau Huayllati
051030705,Mamara,Grau,Apurímac,Peru,Peru Apurímac,Peru Apurímac Grau,Peru Apurímac Grau Mamara
051030706,Micaela Bastidas,Grau,Apurímac,Peru,Peru Apurímac,Peru Apurímac Grau,Peru Apurímac Grau Micaela Bastidas
051030707,Pataypampa,Grau,Apurímac,Peru,Peru Apurímac,Peru Apurímac Grau,Peru Apurímac Grau Pataypampa
051030708,Progreso,Grau,Apurímac,Peru,Peru Apurímac,Peru Apurímac Grau,Peru Apurímac Grau Progreso
051030709,San Antonio,Grau,Apurímac,Peru,Peru Apurímac,Peru Apurímac Grau,Peru Apurímac Grau San Antonio
051030710,Santa Rosa,Grau,Apurímac,Peru,Peru Apurímac,Peru Apurímac Grau,Peru Apurímac Grau Santa Rosa
051030711,Turpay,Grau,Apurímac,Peru,Peru Apurímac,Peru Apurímac Grau,Peru Apurímac Grau Turpay
051030712,Vilcabamba,Grau,Apurímac,Peru,Peru Apurímac,Peru Apurímac Grau,Peru Apurímac Grau Vilcabamba
051030713,Virundo,Grau,Apurímac,Peru,Peru Apurímac,Peru Apurímac Grau,Peru Apurímac Grau Virundo
051030714,Curasco,Grau,Apurímac,Peru,Peru Apurímac,Peru Apurímac Grau,Peru Apurímac Grau Curasco
051040000,,,Arequipa,Peru,Peru Arequipa,Peru Arequipa ,Peru Arequipa  
051040100,,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa 
051040101,Arequipa,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Arequipa
051040102,Alto Selva Alegre,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Alto Selva Alegre
051040103,Cayma,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Cayma
051040104,Cerro Colorado,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Cerro Colorado
051040105,Characato,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Characato
051040106,Chiguata,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Chiguata
051040107,Jacobo Hunter,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Jacobo Hunter
051040108,La Joya,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa La Joya
051040109,Mariano Melgar,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Mariano Melgar
051040110,Miraflores,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Miraflores
051040111,Mollebaya,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Mollebaya
051040112,Paucarpata,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Paucarpata
051040113,Pocsi,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Pocsi
051040114,Polobaya,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Polobaya
051040115,Quequeña,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Quequeña
051040116,Sabandia,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Sabandia
051040117,Sachaca,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Sachaca
051040118,San Juan de Siguas,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa San Juan de Siguas
051040119,San Juan de Tarucani,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa San Juan de Tarucani
051040120,Santa Isabel de Siguas,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Santa Isabel de Siguas
051040121,Santa Rita de Siguas,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Santa Rita de Siguas
051040122,Socabaya,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Socabaya
051040123,Tiabaya,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Tiabaya
051040124,Uchumayo,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Uchumayo
051040125,Vitor,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Vitor
051040126,Yanahuara,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Yanahuara
051040127,Yarabamba,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Yarabamba
051040128,Yura,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa Yura
051040129,José Luis Bustamante Y Rivero,Arequipa,Arequipa,Peru,Peru Arequipa,Peru Arequipa Arequipa,Peru Arequipa Arequipa José Luis Bustamante Y Rivero
051040200,,Camaná,Arequipa,Peru,Peru Arequipa,Peru Arequipa Camaná,Peru Arequipa Camaná 
051040201,Camaná,Camaná,Arequipa,Peru,Peru Arequipa,Peru Arequipa Camaná,Peru Arequipa Camaná Camaná
051040202,José María Quimper,Camaná,Arequipa,Peru,Peru Arequipa,Peru Arequipa Camaná,Peru Arequipa Camaná José María Quimper
051040203,Mariano Nicolás Valcárcel,Camaná,Arequipa,Peru,Peru Arequipa,Peru Arequipa Camaná,Peru Arequipa Camaná Mariano Nicolás Valcárcel
